id,path,question,a,b,c,d,answer1,answer2,answer3,answer4,answer5,answer
dev_0943.jpg,dev/dev_0943.jpg,사진에 보이는 재활용품은 무엇인가요?,플라스틱 컵 뚜껑,종이 조각,유리병,금속 캔,b,b,b,b,a,b
dev_0945.jpg,dev/dev_0945.jpg,사진에 보이는 재활용 가능한 플라스틱 뚜껑의 색깔은 무엇인가요?,흰색,검은색,투명,파란색,d,d,a,a,d,d
dev_0947.jpg,dev/dev_0947.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,c,b,b,b,c,b
dev_0948.jpg,dev/dev_0948.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개 있나요?,1개,2개,3개,4개,a,a,a,b,c,a
dev_0949.jpg,dev/dev_0949.jpg,사진 속에서 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,없음,a,c,a,c,c,a
dev_0950.jpg,dev/dev_0950.jpg,사진 속 상자 안에 보이는 재활용품은 무엇인가요?,종이컵 받침,플라스틱 병,종이 팩,종이 조각,d,c,d,d,c,d
dev_0951.jpg,dev/dev_0951.jpg,냉장고 안에 있는 재활용 가능한 병과 캔의 개수는 각각 몇 개인가요?,"병 6개, 캔 5개","병 5개, 캔 6개","병 7개, 캔 4개","병 4개, 캔 7개",a,d,b,b,b,b
dev_0952.jpg,dev/dev_0952.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개인가요?,5개,6개,7개,8개,c,b,c,a,a,b
dev_0953.jpg,dev/dev_0953.jpg,사진에 보이는 재활용 가능한 음료 용기는 몇 개입니까?,1개,2개,3개,4개,b,c,b,b,d,b
dev_0955.jpg,dev/dev_0955.jpg,사진에 보이는 와인 병 중에서 2008년 빈티지가 적힌 병은 몇 개인가요?,1개,2개,3개,4개,a,a,b,a,a,a
dev_0956.jpg,dev/dev_0956.jpg,사진에 보이는 재활용품 중 몇 개의 비닐 포장재가 있나요?,1개,2개,3개,4개,c,b,c,b,b,c
dev_0957.jpg,dev/dev_0957.jpg,사진 속 테이블 위에 있는 재활용 가능한 병은 몇 개입니까?,1개,2개,3개,4개,c,a,b,c,d,c
dev_0958.jpg,dev/dev_0958.jpg,사진에 보이는 종이컵 중 뚜껑이 덮여 있는 컵은 몇 개인가요?,뚜껑이 덮여 있는 컵은 1개이다.,뚜껑이 덮여 있는 컵은 2개이다.,뚜껑이 덮여 있는 컵은 3개이다.,뚜껑이 덮여 있는 컵은 없다.,b,d,d,a,d,d
dev_0960.jpg,dev/dev_0960.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,c,c,b,c,c
dev_0961.jpg,dev/dev_0961.jpg,사진 속에서 재활용 가능한 플라스틱 컵은 몇 개 있나요?,1개,2개,3개,4개,b,b,b,c,c,c
dev_0962.jpg,dev/dev_0962.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,4개,5개,6개,a,a,d,a,b,a
dev_0965.jpg,dev/dev_0965.jpg,사진 속 컵은 어떤 재질의 재활용품인가요?,종이컵,플라스틱 컵,유리병,금속 캔,a,b,a,b,b,b
dev_0966.jpg,dev/dev_0966.jpg,사진 속 흰색 테이블 위에 놓인 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,4개,5개,6개,d,d,d,d,c,d
dev_0968.jpg,dev/dev_0968.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,1개,2개,3개,4개,c,c,b,b,c,c
dev_0970.jpg,dev/dev_0970.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 어디에 있나요?,검은색 옷 위에,하얀색 가방 옆에,바닥에,책상 아래에,b,b,a,a,b,b
dev_0971.jpg,dev/dev_0971.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a,b,a,b,b,b
dev_0973.jpg,dev/dev_0973.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a,a,a,b,b,a
dev_0976.jpg,dev/dev_0976.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,c,c,b,c,b,b
dev_0978.jpg,dev/dev_0978.jpg,사진 속 재활용품 중 종이 재질의 포장지는 몇 개입니까?,1개,2개,3개,4개,a,c,a,b,a,a
dev_0979.jpg,dev/dev_0979.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,c,c,c,c
dev_0980.jpg,dev/dev_0980.jpg,사진에 보이는 재활용 가능한 음료 용기는 몇 개입니까?,1개,2개,3개,4개,d,c,a,c,d,c
dev_0981.jpg,dev/dev_0981.jpg,사진 속 음료 컵과 젤라토 용기의 재활용 분류는 무엇인가요?,플라스틱과 종이,유리와 금속,플라스틱과 플라스틱,종이와 유리,b,a,a,c,a,a
dev_0982.jpg,dev/dev_0982.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d,b,c,c,b,b
dev_0983.jpg,dev/dev_0983.jpg,사진에 보이는 재활용 가능한 포장재는 어떤 재질인가요?,종이,플라스틱,알루미늄 호일,유리,c,c,c,b,c,c
dev_0984.jpg,dev/dev_0984.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개인가요?,1개,2개,3개,4개,b,a,b,b,c,b
dev_0985.jpg,dev/dev_0985.jpg,사진 속 재활용대 위에 놓인 재활용품 중 종이팩은 몇 개입니까?,2개,3개,4개,5개,b,b,a,c,b,b
dev_0987.jpg,dev/dev_0987.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,c,d,c,d,b
dev_0988.jpg,dev/dev_0988.jpg,사진 속 쓰레기통에 들어있는 재활용 가능한 플라스틱 컵은 몇 개인가요?,2개,3개,4개,5개,d,c,c,c,b,c
dev_0990.jpg,dev/dev_0990.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,a,a,b,a,b,a
dev_0991.jpg,dev/dev_0991.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,1개,2개,3개,4개,b,d,d,c,d,d
dev_0993.jpg,dev/dev_0993.jpg,사진에 보이는 재활용 가능한 플라스틱 바구니는 몇 개입니까?,3개,5개,7개,9개,c,d,c,d,d,d
dev_0994.jpg,dev/dev_0994.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,없음,a,b,a,b,a,a
dev_0995.jpg,dev/dev_0995.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,2개,3개,4개,5개,c,d,b,d,d,d
dev_0997.jpg,dev/dev_0997.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 물건은 무엇인가요?,선풍기,종이박스,금속문,프린터기,d,a,d,d,d,d
dev_0999.jpg,dev/dev_0999.jpg,사진 속 나무 벤치 위에 놓인 재활용 가능한 병은 몇 개입니까?,15개,17개,19개,21개,d,d,b,d,d,d
dev_1001.jpg,dev/dev_1001.jpg,사진 속 흰색 바구니 안에 있는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,b,b,a,b
dev_1002.jpg,dev/dev_1002.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a,b,a,a,a,a
dev_1003.jpg,dev/dev_1003.jpg,사진 속 재활용품 중 알루미늄 포장지는 몇 개입니까?,1개,2개,3개,4개,c,c,a,c,a,c
dev_1005.jpg,dev/dev_1005.jpg,사진에 보이는 재활용품 중 종이류는 몇 개입니까?,1개,2개,3개,4개,c,b,c,b,c,c
dev_1006.jpg,dev/dev_1006.jpg,사진 속 재활용품의 재질은 무엇인가요?,유리,플라스틱,금속,종이,a,b,b,a,b,b
dev_1009.jpg,dev/dev_1009.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,1개,2개,3개,4개,b,c,b,b,b,c
dev_1011.jpg,dev/dev_1011.jpg,사진 속 테이블 위에 있는 재활용 가능한 유리병은 몇 개입니까?,15개,18개,20개,22개,b,c,c,c,c,c
dev_1013.jpg,dev/dev_1013.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,3개,4개,5개,6개,c,b,d,d,c,c
dev_1014.jpg,dev/dev_1014.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,d,b,c,b,c
dev_1015.jpg,dev/dev_1015.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,투명 페트병,갈색 플라스틱 트레이,투명 플라스틱 뚜껑,위 세 가지 모두,a,a,d,d,d,d
dev_1016.jpg,dev/dev_1016.jpg,사진에 보이는 재활용 가능한 플라스틱 포장재는 몇 개입니까?,하나,두 개,세 개,네 개,a,a,d,b,a,a
dev_1017.jpg,dev/dev_1017.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,없음,d,d,a,a,d,d
dev_1020.jpg,dev/dev_1020.jpg,사진 속 재활용품 중에서 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b,c,c,c,c,c
dev_1021.jpg,dev/dev_1021.jpg,사진 속 비닐봉지 안에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,a,a,a,a,a
dev_1023.jpg,dev/dev_1023.jpg,사진 속 비닐봉지 안에 보이는 재활용품 중 가장 많은 종류는 무엇인가요?,플라스틱 컵,종이컵,유리병,금속 캔,b,b,a,b,b,b
dev_1024.jpg,dev/dev_1024.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,3개,5개,7개,9개,d,d,d,d,c,d
dev_1025.jpg,dev/dev_1025.jpg,책상 위에 있는 과자 상자 중 재활용 가능한 종이 상자는 몇 개입니까?,1개,2개,3개,4개,d,a,d,c,d,d
dev_1026.jpg,dev/dev_1026.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇인가요?,빨간색 플라스틱 통,흰색 플라스틱 병,검은색 고무 타이어,노란색과 검은색의 경고 표지,c,a,a,c,b,a
dev_1027.jpg,dev/dev_1027.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,a,c,d,c,c,c
dev_1028.jpg,dev/dev_1028.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,2개,3개,4개,5개,b,c,b,d,b,b
dev_1029.jpg,dev/dev_1029.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있나요?,1개,2개,3개,4개,b,c,b,c,c,c
dev_1030.jpg,dev/dev_1030.jpg,사진 속에서 재활용 가능한 플라스틱 병은 몇 개 있나요?,10개,12개,14개,16개,d,b,d,d,d,d
dev_1031.jpg,dev/dev_1031.jpg,사진에 보이는 재활용 가능한 금속 용기는 무엇인가요?,텀블러,알루미늄 캔,플라스틱 병,유리병,a,b,b,a,b,b
dev_1033.jpg,dev/dev_1033.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,a,b,a,b,c,b
dev_1034.jpg,dev/dev_1034.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,c,a,d,d,d,d
dev_1037.jpg,dev/dev_1037.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개입니까?,2개,3개,4개,5개,d,d,d,a,c,d
dev_1038.jpg,dev/dev_1038.jpg,사진 속 투명한 플라스틱 케이스 안에 들어있는 재활용품은 무엇인가요?,칫솔,볼펜,빨대,젓가락,b,a,d,a,d,a
dev_1042.jpg,dev/dev_1042.jpg,사진 속 재활용품 중에서 스티로폼 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,a,a,a,b,b,b
dev_1043.jpg,dev/dev_1043.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,b,a,a,a,a
dev_1045.jpg,dev/dev_1045.jpg,사진 속 재활용 가능한 플라스틱 컵은 총 몇 개인가요?,1개,2개,3개,4개,d,d,d,d,c,d
dev_1046.jpg,dev/dev_1046.jpg,사진 속 검은색 가방 안에 보이는 재활용 가능한 아이템은 무엇인가요?,종이팩,플라스틱 포장지,유리병,금속 캔,b,a,b,a,b,b
dev_1047.jpg,dev/dev_1047.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,2개,3개,4개,5개,c,b,b,c,a,d
dev_1048.jpg,dev/dev_1048.jpg,사진에 보이는 재활용품 중 플라스틱 재질은 무엇인가요?,투명한 앰플 용기,분홍색 과자 봉지,과자 봉지와 앰플 용기 모두,재활용품이 없음,c,a,c,a,a,a
dev_1049.jpg,dev/dev_1049.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,c,a,,c,c
dev_1052.jpg,dev/dev_1052.jpg,사진 속 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,빵 포장 비닐,약 상자,빵 포장 비닐과 약 상자 모두,빵 포장 비닐과 약 상자 모두 아님,c,a,b,b,b,b
dev_1054.jpg,dev/dev_1054.jpg,사진에 보이는 재활용품 중에서 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a,a,a,b,b,b
dev_1056.jpg,dev/dev_1056.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 색상은 무엇인가요?,투명,노란색,갈색,검정색,a,a,b,a,b,a
dev_1057.jpg,dev/dev_1057.jpg,사진에 보이는 투명 플라스틱 컵 중 빨대가 꽂혀 있는 컵은 몇 개인가요?,1개,2개,3개,4개,d,c,b,d,d,d
dev_1061.jpg,dev/dev_1061.jpg,사진에 보이는 재활용품 중 종이 재질의 개수는 몇 개인가요?,1개,2개,3개,4개,c,c,b,d,c,d
dev_1062.jpg,dev/dev_1062.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,투명 페트병,갈색 초콜릿 포장 트레이,금색 플라스틱 트레이,위 세 가지 모두,b,d,a,d,d,d
dev_1064.jpg,dev/dev_1064.jpg,거울 앞 선반 위에 있는 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a,c,,d,d,d
dev_1065.jpg,dev/dev_1065.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,2개,3개,4개,d,d,b,b,c,d
dev_1066.jpg,dev/dev_1066.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개 있나요?,1개,2개,3개,4개,c,b,b,b,a,c
dev_1070.jpg,dev/dev_1070.jpg,사진 속 재활용품인 플라스틱 컵과 빨대에 대한 설명으로 옳은 것은 무엇인가요?,플라스틱 컵과 빨대 모두 재활용이 가능하다.,플라스틱 컵은 재활용 가능하지만 빨대는 재활용 불가하다.,빨대는 재활용 가능하지만 플라스틱 컵은 재활용 불가하다.,플라스틱 컵과 빨대 모두 재활용이 불가능하다.,b,a,b,a,a,a
dev_1071.jpg,dev/dev_1071.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,c,d,b,c,c,c
dev_1072.jpg,dev/dev_1072.jpg,사진 속 벤치 앞에 놓인 재활용품 중에 포함되지 않은 것은 무엇인가요?,플라스틱 컵,종이컵,캔,유리병,d,d,d,b,b,d
dev_1075.jpg,dev/dev_1075.jpg,사진 속 테이블 위에 있는 재활용 가능한 유리병은 몇 개입니까?,5개,7개,9개,11개,a,d,d,d,d,d
dev_1077.jpg,dev/dev_1077.jpg,사진에 보이는 재활용품 중 일회용 컵의 재질은 무엇인가요?,종이컵,플라스틱 컵,유리병,금속 캔,b,a,b,a,b,a
dev_1078.jpg,dev/dev_1078.jpg,사진에서 재활용 가능한 플라스틱 품목은 몇 개 보이나요?,1개,2개,3개,4개,c,a,a,a,c,b
dev_1081.jpg,dev/dev_1081.jpg,사진에 보이는 재활용 가능한 포장지의 개수는 몇 개인가요?,5개,6개,7개,8개,d,d,c,d,c,d
dev_1082.jpg,dev/dev_1082.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,b,b,d,b,b
dev_1084.jpg,dev/dev_1084.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,a,c,c,a,c,c
dev_1087.jpg,dev/dev_1087.jpg,사진 속 쓰레기통 위에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b,a,a,c,a,a
dev_1088.jpg,dev/dev_1088.jpg,사진 속 재활용품 중 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,b,b,c,c,c,c
dev_1089.jpg,dev/dev_1089.jpg,사진에 보이는 재활용품 중 유리병은 몇 개입니까?,1개,2개,3개,4개,b,a,c,b,a,a
dev_1090.jpg,dev/dev_1090.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,c,a,d,d,b,d
dev_1092.jpg,dev/dev_1092.jpg,사진에 보이는 재활용품 중 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d,d,b,d,d,d
dev_1093.jpg,dev/dev_1093.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇인가요?,분홍색 튜브형 용기,파란색 물병,투명한 비닐 포장지,빨간색 비닐 포장지,c,c,a,a,a,a
dev_1094.jpg,dev/dev_1094.jpg,사진에 보이는 재활용 쓰레기통 중 'PET(페트병)' 분리수거함에는 어떤 종류의 재활용품이 주로 들어있나요?,종이 상자,플라스틱 병,캔,유리병,b,a,a,b,a,b
dev_1096.jpg,dev/dev_1096.jpg,사진 속에서 재활용 가능한 플라스틱 공이 놓여진 곳은 어디인가요?,물통 안,금속 그릇 안,플라스틱 바구니 안,물 위,d,b,a,a,c,a
dev_1097.jpg,dev/dev_1097.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 어디에 놓여 있나요?,음식이 담긴 접시 옆,문 앞 바닥 중앙,벽과 바닥 모서리,배수관 옆,c,c,a,a,c,c
dev_1098.jpg,dev/dev_1098.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,c,d,d,d,d,d
dev_1099.jpg,dev/dev_1099.jpg,사진 속 재활용 가능한 음료 용기는 몇 개입니까?,1개,2개,3개,4개,a,b,b,c,b,b
dev_0001.jpg,dev/dev_0001.jpg,사진 속 재활용 봉투 중 플라스틱 병이 보이는 봉투는 어느 색인가요?,녹색 봉투,흰색 봉투,투명 봉투,검정 봉투,a,b,a,a,b,a
dev_0002.jpg,dev/dev_0002.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개입니까?,2개,3개,4개,5개,c,b,c,c,c,c
dev_0003.jpg,dev/dev_0003.jpg,사진 속 쓰레기봉투 안에 있는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,a,b,b,b,c,a
dev_0004.jpg,dev/dev_0004.jpg,사진에 보이는 이클립스 껌 상자의 재활용 분류는 무엇인가요?,종이류,플라스틱류,유리병류,금속류,d,d,b,d,d,d
dev_0005.jpg,dev/dev_0005.jpg,테이블 위에 놓인 재활용 가능한 컵 뚜껑은 몇 개입니까?,3개,4개,5개,6개,d,c,c,c,d,d
dev_0006.jpg,dev/dev_0006.jpg,사진 속 재활용품 중 플라스틱 재질로 보이는 것은 무엇인가요?,투명 비닐봉지,종이 상자,분홍색 원뿔 모양 물체,휴지 상자,a,c,c,c,a,c
dev_0007.jpg,dev/dev_0007.jpg,사진에 보이는 재활용품 중 금속 재질인 것은 무엇인가요?,플라스틱 컵,알루미늄 캔,유리병,종이팩,b,b,a,c,b,b
dev_0008.jpg,dev/dev_0008.jpg,사진 속 검은색 쓰레기봉투 안에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,a,b,c,b
dev_0009.jpg,dev/dev_0009.jpg,사진에 보이는 재활용품 중 골판지 상자 안에 들어있는 재활용품은 무엇인가요?,플라스틱 병,유리병,종이 상자,금속 캔,b,c,c,c,c,c
dev_0010.jpg,dev/dev_0010.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,없음,b,a,a,b,a,a
dev_0011.jpg,dev/dev_0011.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,c,b,c,c,c
dev_0012.jpg,dev/dev_0012.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,2개,3개,4개,5개,d,d,c,d,,d
dev_0013.jpg,dev/dev_0013.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,b,c,b,b,c,c
dev_0014.jpg,dev/dev_0014.jpg,사진에 보이는 재활용품 중 플라스틱 재질은 무엇인가요?,투명한 원형 용기,종이 상자,플라스틱 컵,손 세정제 용기,c,c,a,a,c,c
dev_0015.jpg,dev/dev_0015.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,3개,4개,5개,c,b,b,b,c,c
dev_0016.jpg,dev/dev_0016.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 음료 용기는 몇 개인가요?,1개,2개,3개,4개,c,a,c,a,b,c
dev_0017.jpg,dev/dev_0017.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 어디에 있나요?,모니터 뒤쪽에 있다.,마우스 오른쪽에 있다.,키보드 왼쪽에 있다.,마우스 패드 위에 있다.,a,a,d,b,d,a
dev_0018.jpg,dev/dev_0018.jpg,사진 속 재활용 쓰레기통 안에 있는 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a,b,a,b,b,a
dev_0019.jpg,dev/dev_0019.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d,c,c,d,c,c
dev_0020.jpg,dev/dev_0020.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 용량은 얼마인가요?,500ml,600ml,750ml,1리터,a,b,a,b,a,b
dev_0021.jpg,dev/dev_0021.jpg,사진 속 테이블 위에 있는 재활용 가능한 유리병은 몇 개입니까?,7개,8개,9개,10개,c,b,a,c,c,c
dev_0022.jpg,dev/dev_0022.jpg,사진 속 재활용품 중 알루미늄 캔이 몇 개 있나요?,8개,10개,12개,14개,d,c,d,d,a,d
dev_0023.jpg,dev/dev_0023.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,7개,9개,c,d,c,c,d,d
dev_0024.jpg,dev/dev_0024.jpg,사진 속 재활용품 중 알루미늄 캔의 개수는 몇 개인가요?,5개,10개,15개,20개,d,d,d,c,d,d
dev_0025.jpg,dev/dev_0025.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 컵은 몇 개인가요?,1개,2개,3개,4개,a,b,a,b,a,a
dev_0026.jpg,dev/dev_0026.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 어디에 있나요?,박스 안에 흰색 플라스틱 용기,갈색 종이봉투 안에 있는 플라스틱 용기,초록색 봉지 안에 있는 플라스틱 용기,투명 비닐봉지 안에 있는 플라스틱 용기,d,a,b,a,b,a
dev_0027.jpg,dev/dev_0027.jpg,사진 속에 보이는 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a,a,b,a,b,a
dev_0028.jpg,dev/dev_0028.jpg,사진에 보이는 재활용 가능한 종이 포장재는 몇 개입니까?,2개,3개,4개,5개,b,d,a,c,d,d
dev_0029.jpg,dev/dev_0029.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,2개,3개,4개,5개,d,c,d,d,d,d
dev_0030.jpg,dev/dev_0030.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,하얀색 책자,주황색 플라스틱 조각,검은색 전선,하얀색 책상,a,d,a,a,d,a
